Date,Open,High,Low,Close
2022-08-08 12:40:00,17524,17528,17518,17518
2022-08-08 12:45:00,17517,17525,17513,17523
2022-08-08 12:50:00,17524,17528,17522,17523
2022-08-08 12:55:00,17522,17524,17513,17518
2022-08-08 13:00:00,17518,17532,17518,17531
2022-08-08 13:05:00,17531,17534,17526,17527
2022-08-08 13:10:00,17527,17531,17518,17520
2022-08-08 13:15:00,17521,17526,17506,17521
2022-08-08 13:20:00,17522,17530,17520,17528
2022-08-08 13:25:00,17528,17531,17523,17529
2022-08-08 13:30:00,17529,17545,17523,17542
2022-08-08 13:35:00,17542,17549,17539,17539
2022-08-08 13:40:00,17539,17545,17536,17536
2022-08-08 13:45:00,17537,17545,17531,17542
2022-08-08 13:50:00,17542,17548,17533,17537
2022-08-08 13:55:00,17538,17543,17536,17536
2022-08-08 14:00:00,17537,17541,17525,17529
2022-08-08 14:05:00,17529,17533,17518,17518
2022-08-08 14:10:00,17517,17527,17512,17526
2022-08-08 14:15:00,17526,17537,17526,17531
2022-08-08 14:20:00,17532,17537,17528,17531
2022-08-08 14:25:00,17531,17532,17515,17523
2022-08-08 14:30:00,17522,17524,17507,17511
2022-08-08 14:35:00,17511,17518,17504,17511
2022-08-08 14:40:00,17511,17515,17493,17496
2022-08-08 14:45:00,17495,17521,17486,17519
2022-08-08 14:50:00,17519,17528,17513,17514
2022-08-08 14:55:00,17514,17528,17510,17519
2022-08-08 15:00:00,17517,17539,17514,17534
2022-08-08 15:05:00,17534,17537,17528,17530
2022-08-08 15:10:00,17531,17532,17520,17523
2022-08-08 15:15:00,17523,17529,17516,17518
2022-08-08 15:20:00,17517,17524,17514,17524
2022-08-08 15:25:00,17523,17534,17521,17528
2022-08-08 15:30:00,17526,17526,17526,17526
2022-08-10 09:15:00,17559,17561,17479,17511
2022-08-10 09:20:00,17513,17550,17508,17536
2022-08-10 09:25:00,17536,17556,17523,17527
2022-08-10 09:30:00,17526,17527,17496,17503
2022-08-10 09:35:00,17502,17503,17483,17484
2022-08-10 09:40:00,17482,17510,17478,17508
2022-08-10 09:45:00,17505,17506,17464,17464
2022-08-10 09:50:00,17465,17479,17460,17475
2022-08-10 09:55:00,17474,17474,17452,17453
2022-08-10 10:00:00,17451,17459,17446,17453
2022-08-10 10:05:00,17453,17476,17444,17476
2022-08-10 10:10:00,17477,17505,17473,17503
2022-08-10 10:15:00,17503,17523,17503,17523
2022-08-10 10:20:00,17523,17530,17517,17520
2022-08-10 10:25:00,17522,17523,17512,17523
2022-08-10 10:30:00,17523,17542,17522,17525
2022-08-10 10:35:00,17525,17528,17519,17520
2022-08-10 10:40:00,17520,17524,17517,17523
2022-08-10 10:45:00,17522,17532,17522,17526
2022-08-10 10:50:00,17526,17530,17520,17522
2022-08-10 10:55:00,17521,17525,17510,17515
2022-08-10 11:00:00,17515,17524,17512,17515
2022-08-10 11:05:00,17514,17522,17509,17521
2022-08-10 11:10:00,17521,17524,17507,17510
2022-08-10 11:15:00,17506,17509,17495,17500
2022-08-10 11:20:00,17500,17500,17487,17492
2022-08-10 11:25:00,17492,17512,17492,17511
2022-08-10 11:30:00,17510,17516,17506,17510
2022-08-10 11:35:00,17509,17519,17508,17517
2022-08-10 11:40:00,17516,17518,17509,17511
2022-08-10 11:45:00,17511,17513,17503,17512
2022-08-10 11:50:00,17512,17515,17508,17510
2022-08-10 11:55:00,17509,17510,17496,17498
2022-08-10 12:00:00,17498,17502,17492,17501
2022-08-10 12:05:00,17501,17502,17482,17493
2022-08-10 12:10:00,17493,17510,17492,17509
2022-08-10 12:15:00,17509,17519,17508,17516
2022-08-10 12:20:00,17516,17521,17513,17520
2022-08-10 12:25:00,17520,17520,17513,17515
2022-08-10 12:30:00,17516,17516,17502,17509
2022-08-10 12:35:00,17510,17516,17500,17508
2022-08-10 12:40:00,17509,17520,17504,17520
2022-08-10 12:45:00,17520,17520,17512,17515
2022-08-10 12:50:00,17515,17519,17509,17509
2022-08-10 12:55:00,17511,17515,17507,17512
2022-08-10 13:00:00,17512,17521,17500,17511
2022-08-10 13:05:00,17511,17513,17498,17500
2022-08-10 13:10:00,17500,17504,17495,17499
2022-08-10 13:15:00,17498,17509,17496,17505
2022-08-10 13:20:00,17505,17509,17500,17500
2022-08-10 13:25:00,17500,17504,17480,17493
2022-08-10 13:30:00,17493,17497,17488,17495
2022-08-10 13:35:00,17496,17497,17490,17495
2022-08-10 13:40:00,17494,17503,17487,17501
2022-08-10 13:45:00,17500,17504,17489,17489
2022-08-10 13:50:00,17489,17504,17489,17494
2022-08-10 13:55:00,17495,17500,17492,17499
2022-08-10 14:00:00,17500,17512,17499,17511
2022-08-10 14:05:00,17512,17517,17510,17514
2022-08-10 14:10:00,17515,17532,17512,17531
2022-08-10 14:15:00,17532,17544,17531,17539
2022-08-10 14:20:00,17540,17541,17530,17538
2022-08-10 14:25:00,17539,17539,17528,17532
2022-08-10 14:30:00,17533,17534,17522,17530
2022-08-10 14:35:00,17531,17535,17518,17522
2022-08-10 14:40:00,17522,17528,17519,17527
2022-08-10 14:45:00,17527,17530,17517,17518
2022-08-10 14:50:00,17518,17533,17513,17527
2022-08-10 14:55:00,17527,17530,17521,17527
2022-08-10 15:00:00,17528,17547,17524,17537
2022-08-10 15:05:00,17537,17545,17531,17544
2022-08-10 15:10:00,17545,17545,17538,17538
2022-08-10 15:15:00,17539,17540,17532,17534
2022-08-10 15:20:00,17534,17538,17522,17537
2022-08-10 15:25:00,17537,17537,17520,17524
2022-08-10 15:30:00,17523,17523,17523,17523
2022-08-11 09:15:00,17711,17717,17686,17691
2022-08-11 09:20:00,17690,17698,17677,17677
2022-08-11 09:25:00,17678,17688,17673,17674
2022-08-11 09:30:00,17673,17687,17671,17676
2022-08-11 09:35:00,17676,17682,17668,17675
2022-08-11 09:40:00,17676,17694,17676,17692
2022-08-11 09:45:00,17692,17698,17686,17695
2022-08-11 09:50:00,17695,17695,17682,17683
2022-08-11 09:55:00,17683,17697,17682,17692
2022-08-11 10:00:00,17693,17699,17684,17684
2022-08-11 10:05:00,17684,17689,17683,17684
2022-08-11 10:10:00,17684,17688,17673,17673
2022-08-11 10:15:00,17673,17685,17672,17681
2022-08-11 10:20:00,17681,17689,17680,17689
2022-08-11 10:25:00,17689,17690,17683,17686
2022-08-11 10:30:00,17687,17695,17680,17691
2022-08-11 10:35:00,17690,17694,17685,17693
2022-08-11 10:40:00,17693,17694,17687,17687
2022-08-11 10:45:00,17687,17690,17682,17686
2022-08-11 10:50:00,17685,17690,17684,17690
2022-08-11 10:55:00,17689,17691,17681,17684
2022-08-11 11:00:00,17685,17688,17675,17676
2022-08-11 11:05:00,17676,17679,17675,17679
2022-08-11 11:10:00,17679,17682,17674,17681
2022-08-11 11:15:00,17683,17688,17681,17686
2022-08-11 11:20:00,17685,17688,17680,17680
2022-08-11 11:25:00,17680,17681,17646,17672
2022-08-11 11:30:00,17673,17676,17662,17663
2022-08-11 11:35:00,17663,17667,17657,17659
2022-08-11 11:40:00,17659,17665,17653,17659
2022-08-11 11:45:00,17659,17663,17653,17661
2022-08-11 11:50:00,17662,17666,17659,17662
2022-08-11 11:55:00,17662,17667,17657,17665
2022-08-11 12:00:00,17665,17668,17661,17664
2022-08-11 12:05:00,17664,17664,17653,17663
2022-08-11 12:10:00,17663,17664,17658,17660
2022-08-11 12:15:00,17660,17681,17659,17676
2022-08-11 12:20:00,17677,17685,17677,17680
2022-08-11 12:25:00,17680,17683,17675,17681
2022-08-11 12:30:00,17683,17683,17671,17673
2022-08-11 12:35:00,17673,17677,17672,17674
2022-08-11 12:40:00,17674,17682,17673,17679
2022-08-11 12:45:00,17679,17682,17673,17674
2022-08-11 12:50:00,17673,17675,17666,17673
2022-08-11 12:55:00,17673,17673,17666,17668
2022-08-11 13:00:00,17668,17675,17659,17673
2022-08-11 13:05:00,17674,17678,17671,17672
2022-08-11 13:10:00,17671,17677,17671,17672
2022-08-11 13:15:00,17671,17673,17661,17664
2022-08-11 13:20:00,17664,17664,17646,17654
2022-08-11 13:25:00,17654,17656,17634,17645
2022-08-11 13:30:00,17644,17649,17632,17646
2022-08-11 13:35:00,17645,17656,17642,17656
2022-08-11 13:40:00,17654,17664,17654,17659
2022-08-11 13:45:00,17660,17670,17659,17666
2022-08-11 13:50:00,17664,17668,17661,17665
2022-08-11 13:55:00,17664,17667,17658,17663
2022-08-11 14:00:00,17662,17664,17654,17658
2022-08-11 14:05:00,17657,17659,17649,17652
2022-08-11 14:10:00,17651,17651,17639,17644
2022-08-11 14:15:00,17644,17649,17640,17644
2022-08-11 14:20:00,17643,17663,17643,17662
2022-08-11 14:25:00,17662,17671,17658,17666
2022-08-11 14:30:00,17665,17678,17663,17668
2022-08-11 14:35:00,17668,17669,17659,17661
2022-08-11 14:40:00,17661,17662,17652,17656
2022-08-11 14:45:00,17654,17659,17649,17658
2022-08-11 14:50:00,17657,17663,17656,17659
2022-08-11 14:55:00,17657,17660,17652,17660
2022-08-11 15:00:00,17659,17676,17659,17672
2022-08-11 15:05:00,17672,17674,17666,17670
2022-08-11 15:10:00,17670,17670,17652,17653
2022-08-11 15:15:00,17652,17658,17652,17656
2022-08-11 15:20:00,17656,17660,17650,17654
2022-08-11 15:25:00,17653,17655,17638,17639
2022-08-11 15:30:00,17641,17641,17641,17641
2022-08-12 09:15:00,17653,17660,17630,17642
2022-08-12 09:20:00,17643,17653,17619,17620
2022-08-12 09:25:00,17620,17622,17603,17606
2022-08-12 09:30:00,17606,17616,17598,17604
2022-08-12 09:35:00,17604,17628,17602,17623
2022-08-12 09:40:00,17622,17639,17612,17638
2022-08-12 09:45:00,17638,17650,17636,17641
2022-08-12 09:50:00,17640,17663,17636,17661
2022-08-12 09:55:00,17660,17662,17648,17655
2022-08-12 10:00:00,17656,17670,17650,17665
2022-08-12 10:05:00,17665,17675,17664,17675
2022-08-12 10:10:00,17674,17680,17669,17678
2022-08-12 10:15:00,17679,17680,17668,17676
2022-08-12 10:20:00,17677,17688,17673,17682
2022-08-12 10:25:00,17682,17683,17669,17670
2022-08-12 10:30:00,17670,17676,17670,17672
2022-08-12 10:35:00,17672,17673,17657,17658
2022-08-12 10:40:00,17658,17666,17647,17649
2022-08-12 10:45:00,17648,17667,17647,17667
2022-08-12 10:50:00,17666,17675,17663,17674
2022-08-12 10:55:00,17674,17678,17670,17675
2022-08-12 11:00:00,17674,17681,17671,17672
2022-08-12 11:05:00,17672,17684,17672,17683
2022-08-12 11:10:00,17683,17685,17680,17683
2022-08-12 11:15:00,17682,17683,17675,17676
2022-08-12 11:20:00,17676,17694,17673,17694
2022-08-12 11:25:00,17693,17696,17690,17695
2022-08-12 11:30:00,17695,17697,17692,17694
2022-08-12 11:35:00,17694,17699,17690,17690
2022-08-12 11:40:00,17690,17691,17683,17689
2022-08-12 11:45:00,17689,17690,17684,17686
2022-08-12 11:50:00,17685,17687,17676,17679
2022-08-12 11:55:00,17680,17682,17675,17677
2022-08-12 12:00:00,17677,17683,17676,17681
2022-08-12 12:05:00,17681,17690,17680,17689
2022-08-12 12:10:00,17689,17692,17685,17686
2022-08-12 12:15:00,17685,17686,17673,17673
2022-08-12 12:20:00,17673,17679,17668,17679
2022-08-12 12:25:00,17680,17692,17678,17690
2022-08-12 12:30:00,17690,17692,17682,17685
2022-08-12 12:35:00,17684,17692,17684,17691
2022-08-12 12:40:00,17691,17697,17690,17696
2022-08-12 12:45:00,17696,17699,17691,17698
2022-08-12 12:50:00,17698,17706,17698,17702
2022-08-12 12:55:00,17703,17709,17699,17707
2022-08-12 13:00:00,17707,17712,17704,17704
2022-08-12 13:05:00,17705,17705,17692,17703
2022-08-12 13:10:00,17703,17706,17698,17701
2022-08-12 13:15:00,17702,17705,17699,17699
2022-08-12 13:20:00,17698,17702,17696,17698
2022-08-12 13:25:00,17699,17704,17691,17704
2022-08-12 13:30:00,17705,17709,17704,17707
2022-08-12 13:35:00,17707,17710,17699,17703
2022-08-12 13:40:00,17702,17719,17700,17716
2022-08-12 13:45:00,17716,17722,17709,17721
2022-08-12 13:50:00,17723,17724,17707,17708
2022-08-12 13:55:00,17708,17709,17700,17707
2022-08-12 14:00:00,17709,17713,17706,17707
2022-08-12 14:05:00,17708,17709,17700,17706
2022-08-12 14:10:00,17707,17711,17704,17709
2022-08-12 14:15:00,17710,17710,17695,17699
2022-08-12 14:20:00,17700,17704,17694,17695
2022-08-12 14:25:00,17696,17697,17681,17690
2022-08-12 14:30:00,17690,17697,17681,17684
2022-08-12 14:35:00,17685,17686,17674,17685
2022-08-12 14:40:00,17686,17688,17674,17676
2022-08-12 14:45:00,17676,17677,17665,17666
2022-08-12 14:50:00,17668,17683,17667,17676
2022-08-12 14:55:00,17676,17676,17663,17670
2022-08-12 15:00:00,17671,17695,17671,17693
2022-08-12 15:05:00,17693,17693,17681,17686
2022-08-12 15:10:00,17687,17696,17685,17696
2022-08-12 15:15:00,17694,17714,17692,17709
2022-08-12 15:20:00,17709,17711,17703,17704
2022-08-12 15:25:00,17705,17707,17696,17699
2022-08-12 15:30:00,17700,17700,17700,17700
2022-08-16 09:15:00,17779,17783,17765,17775
2022-08-16 09:20:00,17776,17803,17769,17793
2022-08-16 09:25:00,17793,17806,17789,17802
2022-08-16 09:30:00,17803,17808,17797,17803
2022-08-16 09:35:00,17803,17820,17802,17820
2022-08-16 09:40:00,17818,17826,17809,17817
2022-08-16 09:45:00,17816,17825,17807,17820
2022-08-16 09:50:00,17820,17822,17815,17820
2022-08-16 09:55:00,17821,17822,17808,17820
2022-08-16 10:00:00,17820,17831,17820,17830
2022-08-16 10:05:00,17829,17833,17819,17821
2022-08-16 10:10:00,17821,17821,17811,17817
2022-08-16 10:15:00,17816,17826,17816,17825
2022-08-16 10:20:00,17825,17828,17820,17828
2022-08-16 10:25:00,17827,17830,17824,17827
2022-08-16 10:30:00,17827,17830,17819,17822
2022-08-16 10:35:00,17822,17823,17818,17820
2022-08-16 10:40:00,17820,17821,17815,17820
2022-08-16 10:45:00,17820,17823,17813,17816
2022-08-16 10:50:00,17816,17825,17816,17824
2022-08-16 10:55:00,17825,17833,17823,17830
2022-08-16 11:00:00,17829,17839,17829,17831
2022-08-16 11:05:00,17831,17838,17831,17834
2022-08-16 11:10:00,17834,17835,17827,17831
2022-08-16 11:15:00,17831,17833,17818,17818
2022-08-16 11:20:00,17819,17819,17803,17804
2022-08-16 11:25:00,17802,17811,17801,17806
2022-08-16 11:30:00,17807,17810,17799,17804
2022-08-16 11:35:00,17804,17811,17803,17810
2022-08-16 11:40:00,17810,17813,17804,17805
2022-08-16 11:45:00,17805,17809,17788,17789
2022-08-16 11:50:00,17789,17794,17788,17792
2022-08-16 11:55:00,17792,17793,17781,17791
2022-08-16 12:00:00,17787,17795,17785,17795
2022-08-16 12:05:00,17795,17797,17786,17793
2022-08-16 12:10:00,17793,17798,17791,17798
2022-08-16 12:15:00,17798,17802,17797,17799
2022-08-16 12:20:00,17799,17806,17795,17805
2022-08-16 12:25:00,17806,17814,17804,17806
2022-08-16 12:30:00,17806,17810,17805,17806
2022-08-16 12:35:00,17807,17808,17797,17799
2022-08-16 12:40:00,17797,17800,17795,17797
2022-08-16 12:45:00,17797,17799,17795,17796
2022-08-16 12:50:00,17796,17804,17796,17802
2022-08-16 12:55:00,17802,17803,17798,17798
2022-08-16 13:00:00,17798,17807,17794,17805
2022-08-16 13:05:00,17806,17808,17786,17786
2022-08-16 13:10:00,17786,17786,17776,17776
2022-08-16 13:15:00,17776,17782,17770,17771
2022-08-16 13:20:00,17771,17781,17768,17774
2022-08-16 13:25:00,17774,17780,17772,17777
2022-08-16 13:30:00,17776,17783,17776,17780
2022-08-16 13:35:00,17779,17787,17773,17785
2022-08-16 13:40:00,17785,17792,17785,17789
2022-08-16 13:45:00,17789,17790,17782,17785
2022-08-16 13:50:00,17786,17790,17780,17785
2022-08-16 13:55:00,17785,17793,17784,17788
2022-08-16 14:00:00,17787,17799,17787,17793
2022-08-16 14:05:00,17794,17800,17793,17799
2022-08-16 14:10:00,17799,17803,17794,17795
2022-08-16 14:15:00,17795,17810,17795,17810
2022-08-16 14:20:00,17810,17817,17807,17807
2022-08-16 14:25:00,17808,17810,17803,17809
2022-08-16 14:30:00,17809,17810,17797,17797
2022-08-16 14:35:00,17799,17805,17798,17800
2022-08-16 14:40:00,17800,17804,17797,17800
2022-08-16 14:45:00,17801,17808,17787,17787
2022-08-16 14:50:00,17786,17788,17782,17785
2022-08-16 14:55:00,17785,17792,17785,17790
2022-08-16 15:00:00,17791,17818,17789,17818
2022-08-16 15:05:00,17818,17830,17817,17830
2022-08-16 15:10:00,17830,17831,17825,17830
2022-08-16 15:15:00,17830,17831,17823,17828
2022-08-16 15:20:00,17829,17833,17826,17832
2022-08-16 15:25:00,17832,17837,17829,17829
2022-08-16 15:30:00,17829,17829,17828,17828
2022-08-17 09:15:00,17862,17862,17835,17844
2022-08-17 09:20:00,17844,17877,17844,17871
2022-08-17 09:25:00,17871,17883,17870,17880
2022-08-17 09:30:00,17881,17881,17863,17871
2022-08-17 09:35:00,17872,17879,17863,17869
2022-08-17 09:40:00,17870,17893,17870,17891
2022-08-17 09:45:00,17891,17898,17889,17895
2022-08-17 09:50:00,17895,17898,17888,17890
2022-08-17 09:55:00,17890,17891,17881,17888
2022-08-17 10:00:00,17888,17904,17887,17903
2022-08-17 10:05:00,17903,17908,17901,17904
2022-08-17 10:10:00,17904,17915,17900,17910
2022-08-17 10:15:00,17911,17914,17904,17908
2022-08-17 10:20:00,17909,17914,17904,17910
2022-08-17 10:25:00,17910,17914,17906,17908
2022-08-17 10:30:00,17908,17920,17899,17919
2022-08-17 10:35:00,17919,17921,17912,17914
2022-08-17 10:40:00,17914,17918,17911,17911
2022-08-17 10:45:00,17911,17917,17908,17912
2022-08-17 10:50:00,17912,17917,17911,17915
2022-08-17 10:55:00,17915,17918,17913,17918
2022-08-17 11:00:00,17917,17925,17917,17923
2022-08-17 11:05:00,17923,17930,17923,17926
2022-08-17 11:10:00,17927,17933,17925,17932
2022-08-17 11:15:00,17932,17932,17921,17922
2022-08-17 11:20:00,17923,17931,17923,17930
2022-08-17 11:25:00,17929,17937,17923,17935
2022-08-17 11:30:00,17935,17936,17928,17930
2022-08-17 11:35:00,17930,17930,17921,17923
2022-08-17 11:40:00,17922,17923,17914,17920
2022-08-17 11:45:00,17920,17924,17914,17915
2022-08-17 11:50:00,17914,17916,17908,17910
2022-08-17 11:55:00,17910,17925,17910,17925
2022-08-17 12:00:00,17926,17933,17925,17927
2022-08-17 12:05:00,17927,17930,17923,17925
2022-08-17 12:10:00,17924,17932,17923,17931
2022-08-17 12:15:00,17930,17934,17922,17926
2022-08-17 12:20:00,17927,17935,17925,17931
2022-08-17 12:25:00,17930,17941,17930,17937
2022-08-17 12:30:00,17938,17939,17931,17931
2022-08-17 12:35:00,17932,17937,17929,17937
2022-08-17 12:40:00,17937,17938,17930,17933
2022-08-17 12:45:00,17934,17938,17932,17936
2022-08-17 12:50:00,17936,17945,17933,17943
2022-08-17 12:55:00,17942,17944,17938,17940
2022-08-17 13:00:00,17940,17944,17934,17935
2022-08-17 13:05:00,17935,17944,17934,17936
2022-08-17 13:10:00,17936,17940,17932,17935
